x,y,error
-77.929142,33.920531,-7.0267124532
-77.928932,33.921635,-6.7661715413
-77.92876,33.922738,-6.5050508346
-77.9285913588,33.9238153472,-6.2592521769
-77.928390686,33.9248934977,-6.0558055178
-77.9281768621,33.9259460962,-6.054799705
-77.927903917,33.9269761967,-6.3010560715
-77.9275813727,33.9279770175,-6.686866373
-77.927259,33.928947,-7.0783346379
-77.9278980982,33.9296019189,-7.3341811307
-77.9274725228,33.9305042377,-7.5396511459
-77.927169,33.931313,-7.7281928537
-77.9276174349,33.9320236666,-7.7250624673
-77.9281259434,33.9326799453,-7.6139212006
-77.9276480072,33.9334964121,-7.7573734882
-77.927213,33.934327,-7.865293101
-77.926781,33.935177,-7.9547484848
-77.926371,33.93604,-7.9720674333
-77.927016,33.936544,-7.6632998569
-77.926616,33.937357,-7.448674091
-77.926314,33.938101,-7.1714754848
-77.92576,33.938767,-7.0860944056
-77.925236,33.939657,-6.8931379364
-77.924622,33.940454,-6.7462742073
-77.924833,33.941588,-6.4876399005
-77.92516,33.942508,-6.3691463511
-77.924701,33.943267,-6.1641508809
-77.924242,33.944031,-5.9338439692
-77.923809,33.944814,-5.7522317161
-77.924308,33.945441,-5.1756013781
-77.923979513,33.9462496359,-4.8606819373
-77.9237239293,33.9470551565,-4.5073468649
-77.9235126125,33.9478441565,-4.2598374878
-77.9234287493,33.9485542243,-4.1535020842
-77.9230723787,33.9491483407,-4.3262562762
-77.9227858363,33.9499156964,-4.4765477939
-77.9225168361,33.9507417532,-4.7695141313
-77.9221790513,33.9515870665,-5.2786945801
-77.9215743498,33.9522572536,-5.7337986241
-77.9210288766,33.9527855318,-5.920919002
-77.9207578754,33.9534648113,-5.7767993838
-77.9204555162,33.9542222645,-5.3375701745
-77.9202510562,33.9550169273,-4.9020801591
-77.9201107328,33.9558221488,-4.675651378
-77.9199819079,33.956658885,-4.6888600447
-77.9196806792,33.9574278538,-4.8251246406
-77.9193861776,33.9581531477,-4.9789942679
-77.9190807983,33.9588291749,-5.1769322745
-77.9188007926,33.9595301798,-5.4224757147
-77.9185343094,33.9602477554,-5.6657734097
-77.918282,33.960966,-5.8317376402
-77.918067,33.961701,-5.8353183987
-77.917869,33.962423,-5.7193031514
-77.917766,33.9631,-5.5794895281
-77.917463,33.963719,-5.5306170413
-77.917168,33.964423,-5.488913713
-77.917613,33.964953,-5.2454381974
-77.917347,33.965554,-5.1315958105
-77.916873,33.966027,-5.1804045427
-77.916357,33.966554,-5.1603159575
-77.916641,33.967135,-4.7299992479
-77.916129,33.96767,-4.7891868028
-77.915726,33.96828,-4.8179185151
-77.915404,33.968935,-4.8462312311
-77.91586,33.969346,-3.8971602586
-77.915631,33.970011,-3.3663565514
-77.915311,33.97058,-2.9658027289
-77.914758,33.970821,-3.3281298621
-77.914134,33.97109,-3.8430397971
-77.914217,33.971624,-2.6838664573
-77.913898,33.972105,-2.5685969682
-77.913668,33.972695,-2.3288027971
-77.913509,33.973247,-2.0186519826
-77.913249,33.973709,-2.0739235307
-77.912819,33.974075,-2.9592917517
-77.912583,33.974602,-2.9401833156
-77.912261,33.975055,-3.3244311937
-77.911991,33.975694,-3.3077072969
-77.911979,33.976334,-2.4820480256
-77.911816,33.976879,-2.4211048878
-77.911693,33.977507,-2.0997654785
-77.912142,33.978138,0.0528377748
-77.912038,33.978657,0.2799234767
-77.911856,33.979072,0.3939167974
-77.911753,33.979591,0.4677014252
-77.911519,33.979903,0.542618026
-77.911493,33.980396,0.8090731463
-77.911337,33.980889,0.6771058275
-77.911078,33.981382,0.5897816477
-77.91087,33.981902,0.8150933501
-77.910792,33.982447,1.0058978915
-77.910714,33.982992,1.084436605
-77.910533,33.983511,1.1579872663
-77.910299,33.983926,1.0440953752
-77.910091,33.984445,1.1886934422
-77.909987,33.98512,1.2314945945
-77.909754,33.985613,1.3224720226
-77.909624,33.986133,1.4948206673
-77.909468,33.986782,1.9051692826
-77.909416,33.987275,2.7571660806
-77.909209,33.987794,2.1001723105
-77.908975,33.988391,2.1546109424
-77.908767,33.98891,2.0789259133
-77.908456,33.989533,1.8737496
-77.908326,33.990052,1.6436330461
-77.907666,33.990182,-0.7134676759
-77.907504,33.990831,-0.803154927
-77.907326,33.991474,-0.8082603056
-77.907091,33.992175,-0.7281777663
-77.906795,33.992854,-1.0126497099
-77.906532,33.993515,-1.1400288536
-77.906262,33.994185,-1.1676180453
-77.905975,33.994817,-1.2861726118
-77.905675,33.995468,-1.3616785862
-77.90612,33.995944,0.9656705977
-77.905912,33.996567,0.9626935738
-77.905549,33.997086,0.9485730275
-77.905367,33.997554,0.9634460546
-77.905263,33.998255,1.0107812631
-77.90503,33.998722,1.0839035643
-77.904744,33.999137,0.663433724
-77.904666,33.99976,0.7981700488
-77.904381,34.000253,1.1185383008
-77.904251,34.000746,1.2066632924
-77.904069,34.001317,1.2072425402
-77.904355,34.001837,4.2123034831
-77.904147,34.002382,4.0677741766
-77.90381,34.002901,4.1708001825
-77.903706,34.003498,4.0579637498
-77.90342,34.003991,3.8158361139
-77.903187,34.004458,3.3385757765
-77.902875,34.004925,2.6158739496
-77.902642,34.005367,2.7909676126
-77.90259,34.006016,3.012589093
-77.902304,34.006717,3.2521975601
-77.902071,34.007314,3.3113044751
-77.902474,34.007688,4.087794216
-77.902344,34.008261,4.0922303407
-77.902091,34.008868,4.1598100153
-77.901873,34.009469,4.1505860118
-77.901658,34.010086,4.1076573597
-77.901418,34.010681,3.9240354972
-77.901102,34.011255,3.7514257546
-77.900874,34.011862,3.6636895915
-77.900715,34.012431,3.6004361542
-77.901108,34.013038,3.2485367838
-77.901567,34.013609,3.5106523804
-77.901349,34.014377,3.5816312862
-77.90109,34.015152,3.7244214785
-77.90085,34.01597,3.7606679753
-77.901615,34.016684,3.7218283244
-77.902723,34.016641,3.9850077003
-77.903271,34.017638,4.4222653963
-77.904077,34.018848,4.5405432463
-77.904979,34.019954,4.7919000369
-77.90519,34.02129,4.7569777365
-77.905182,34.022789,4.739687281
-77.905151,34.0243,4.5788529773
-77.905113,34.025822,4.3861665829
-77.90506,34.02734,4.0627107029
-77.904984,34.028881,3.9634988268
-77.904892,34.03043,4.2120329132
-77.904778,34.031979,4.5329606368
-77.90332,34.0326,4.3732001962
-77.90184,34.03323,3.9326370673
-77.901733,34.03479,4.3722565226
-77.900261,34.035419,4.0577034077
-77.900139,34.036983,4.6650538578
-77.943238672,34.0588353448,0.142212968
-77.9439246006,34.0583825557,0.15372467
-77.9440373409,34.0576772829,0.1565545807
-77.9436147043,34.0570286902,0.2183371783
-77.9437983905,34.0563747881,0.2804506835
-77.9439212723,34.055741327,0.2086500851
-77.9441070189,34.055186199,0.1762197988
-77.9440681095,34.054508445,0.160034717
-77.9442448099,34.0538550419,0.2048791547
-77.9443585952,34.0532236117,0.2715248066
-77.9444725682,34.0525992687,0.4292255692
-77.9445854492,34.0519755292,0.6145713531
-77.944697636,34.0513516595,0.5559916851
-77.9448032368,34.0507265923,0.4383172232
-77.9448938955,34.0500809863,0.3524207906
-77.9450127247,34.049441724,0.3266904203
-77.9451045933,34.048808447,0.266871224
-77.9451870139,34.0481755983,0.1039209653
-77.9452625604,34.0475428666,0.1061419903
-77.9453283086,34.0469085888,-0.1474805773
-77.9454211943,34.0462889613,-0.283412403
-77.9455284477,34.0456455581,-0.2076741764
-77.9461210233,34.0454752192,0.4463680125
-77.9461938836,34.0448164016,0.5577338922
-77.9462665261,34.0441566237,1.571057257
-77.9463390258,34.0434954294,3.9526681377
-77.946411474,34.0428326048,5.8281138573
-77.9464838705,34.0421679326,7.1282780837
-77.946556192,34.041501146,7.8971459691
-77.946628377,34.0408320018,9.2218888335
-77.9472585779,34.0405924514,9.4756199168
-77.9473336888,34.0399054392,9.3723223709
-77.9474022417,34.0392155469,9.2000247042
-77.947449517,34.0385250757,9.3540451684
-77.9475238882,34.0378778242,9.3060326879
-77.9472756024,34.0372816015,9.8769715695
-77.9472146893,34.0365265665,9.0867648986
-77.9470076067,34.0357697955,7.3706431132
-77.946331354,34.0355248453,6.445449422
-77.9456606641,34.0352833155,5.9389916582
-77.9453614563,34.0345090309,4.7842256355
-77.9446753747,34.0342990373,4.3859477127
-77.944416811,34.0335608678,3.9319607393
-77.9442896181,34.0327672477,3.4763563137
-77.9443233512,34.0320819048,2.281051719
-77.9443005227,34.0313965491,1.5782507014
-77.9440899528,34.0307149651,1.3390584042
-77.9438431614,34.0302058146,0.2062571975
-77.9439476237,34.0295252526,-0.0187013231
-77.9439261537,34.0287414965,-0.5853513168
-77.9439228235,34.027918315,-1.0066170683
-77.944059916,34.027084113,-1.4402283021
-77.9447369982,34.0264128421,-1.149332091
-77.9445648616,34.0257572998,-2.0381964622
-77.9447407459,34.0251062276,-3.0243541147
-77.9452547728,34.0246258842,-2.805915089
-77.9453631312,34.0240174022,-7.5
-77.9459612262,34.0233820562,-7.5
-77.9464210162,34.0228761092,-11.0
-77.9468367462,34.0222611503,-11.0
-77.9463499864,34.0215846435,-11.0
-77.9467463354,34.0209746996,-11.0
-77.9471437511,34.0203547686,-11.0
-77.9475404188,34.0197335278,-11.0
-77.9479484698,34.0191250753,-11.6003241971
-77.9483819701,34.0185240485,-11.8103232022
-77.948666335,34.0177953457,-12.0443137911
-77.9493012697,34.0174265469,-11.25
-77.9495035593,34.0165855581,-11.25
-77.9498145559,34.0158990901,-11.25
-77.9501255525,34.015212622,-11.25
-77.950436549,34.014526154,-11.25
-77.9507475456,34.0138396859,-11.25
-77.9510585422,34.0131532178,-11.25
-77.9513695388,34.0124667498,-11.25
-77.9516805354,34.0117802817,-11.25
-77.9516967329,34.0111413539,-11.25
-77.9520289831,34.0106396941,-12.0
-77.9516114785,34.010064458,-12.0
-77.9519225383,34.0094325822,-12.0
-77.9520510474,34.0087328974,-12.0
-77.9522252109,34.0080919374,-12.0
-77.9524083174,34.0075196009,-12.0
-77.9524633249,34.0070450741,-12.0
-77.9528285421,34.0065267933,-12.0
-77.9530660929,34.0059030211,-12.0
-77.9532984523,34.0051647423,-12.0
-77.9533153869,34.0043482508,-12.0
-77.9535009139,34.003639287,-12.0
-77.9537660248,34.0029409434,-12.0
-77.9533737121,34.0022115628,-12.0
-77.9539394883,34.001522009,-12.0
-77.9543144091,34.0007270626,-0.7287787564
-77.9544707807,33.9999562428,0.0489944509
-77.9544979978,33.9991901945,-0.4447136414
-77.9546627489,33.9984613542,-0.6619605881
-77.9550707034,33.9978790186,-0.7888048382
-77.9559693395,33.9978486655,1.8856738327
-77.9567224787,33.9975505087,5.6738399094
-77.9568893575,33.9968976227,4.9200661624
-77.9574707997,33.9967090624,6.3385420226
-77.9577320805,33.9961903005,6.605878508
-77.9582076485,33.9960245774,7.0229364069
-77.9587570146,33.9959408649,6.8945943456
-77.9588925314,33.9954282334,6.5551557945
-77.9590820273,33.9948690785,6.3884120705
-77.9593384264,33.9942756006,6.245865316
-77.9599962681,33.9941552091,6.1810559664
-77.9603136373,33.9935293302,6.4318510912
-77.960626735,33.9928298245,6.5129411201
-77.961291627,33.9927130178,6.5137431339
-77.9619828549,33.9925542922,6.4185605689
-77.9626822421,33.9923913787,6.6052013026
-77.9628639815,33.9917039191,6.4663192343
-77.9635866374,33.9915236498,6.6907975184
-77.9637412586,33.9908113174,6.7029572415
-77.9639735199,33.9900426583,9.1347690418
-77.9636413011,33.9893632421,11.3455590409
-77.9640008731,33.9886386461,13.390436826
-77.9642622943,33.9878366402,13.1040875792
-77.9643915649,33.9869307165,12.7548411681
-77.9651946758,33.9866834091,12.5808484854
-77.965966758,33.9864321949,12.2221184009
-77.9660250326,33.9855877544,11.9151056104
-77.966104188,33.9847488902,11.8450364179
-77.9662525875,33.9838226055,11.8841852842
-77.9660962307,33.9828441877,11.9547901231
-77.9658048154,33.9819900959,11.9340351429
-77.9662573982,33.9811667889,11.7991544703
-77.9667540376,33.9802964977,11.6522531384
-77.966403932,33.9794494007,11.3101764439
-77.9669251773,33.9787205209,11.1193963119
-77.9677692856,33.9786998558,11.1070694133
-77.9682570042,33.9778165101,10.9845992721
-77.9680078451,33.9768758134,8.443535492
-77.9690703411,33.9761801227,5.338513709
-77.9700461291,33.9757463194,3.2027585076
-77.9704521428,33.9744927487,1.0665764073
-77.9707354257,33.9731616808,-0.1126564779
-77.9716769121,33.9727253921,-0.1129976326
-77.9719314653,33.9716093488,-0.1272544324
-77.9721171964,33.9707802821,0.0185720821
-77.9728074798,33.9701289787,0.1425391539
-77.9736215541,33.9694653444,-0.5416946309
-77.973441524,33.9684681802,-0.6811434996
-77.9734407881,33.9673518512,-0.3683730619
-77.97363934,33.9660927979,-0.3567488221
-77.973830106,33.9648578235,0.2934705463
-77.9739710374,33.9636661319,0.3011111678
-77.974058218,33.9625147474,-1.0019984288
-77.9740908933,33.9614068909,-0.9385401461
-77.9739093794,33.9604625247,-0.8090543573
-77.9737807795,33.9594885868,-0.1217067397
-77.97457867,33.9588931068,-2.3948921864
-77.9746351204,33.9577841729,-1.7533679127
-77.974741734,33.9566479252,-0.245630173
-77.9755187233,33.9560565648,0.3305881364
-77.9755160423,33.9550092117,0.3227924858
-77.9754622076,33.9540153464,0.3775114321
-77.9753783382,33.9530583134,0.3146224208
-77.9761156738,33.9524839286,0.380770276
-77.9761253212,33.9514646475,0.0721455386
-77.9768519674,33.9508953354,0.3220367463
-77.9775815922,33.9503240186,0.232420857
-77.9774443459,33.9494299602,-0.0537034382
-77.977191941,33.9486436564,-0.6890949217
-77.9778935139,33.9480885228,-0.8825686965
-77.9785972517,33.9475321273,-0.9740385505
-77.9784028778,33.9467135192,-0.9353379693
-77.9790952871,33.9461645282,-0.9165925145
-77.9797815292,33.9456022263,-0.9309207697
-77.9794730619,33.9449158342,-0.905511472
-77.9800057624,33.9443569558,-0.899981091
-77.9806868441,33.9439443386,-0.8753893742
-77.9805157363,33.9431316524,-0.8477446001
-77.9802689853,33.9424058713,-1.0483362297
-77.980918938,33.9418847211,-1.1330763814
-77.9815699281,33.9413628182,-1.1060728062
-77.9813240479,33.9406530672,-1.7350163793
-77.9819612072,33.9401410929,-1.5513125562
-77.9825991804,33.9396284865,-1.5053726895
-77.9832380185,33.9391152017,-1.4104580743
-77.9829025693,33.938494231,-2.4857783134
-77.9835271464,33.937991794,-2.6007051449
-77.9831842268,33.9373946164,-6.0691633018
-77.9837954814,33.9369032405,-4.4554126065
-77.9843894843,33.9364089344,-3.9633618205
-77.9850086273,33.9359071622,-3.6667806863
-77.9856269931,33.9354367081,-3.9360218012
-77.986103693,33.9349313677,-4.9919858307
-77.9867225063,33.9345511272,-4.9553210856
-77.9873184919,33.9340451611,-3.9774035597
-77.9879269331,33.9335647964,-3.1051772173
-77.988557957,33.9330761758,-3.2216904959
-77.9884037228,33.9323287185,-6.1973989728
-77.9890272376,33.9318692878,-5.7325215153
-77.9894870226,33.9313172457,-6.0322829461
-77.9900607257,33.9310008768,-5.2126581839
-77.9901789573,33.9300548127,-7.8239088635
-77.9907631676,33.9295837749,-8.149684637
-77.9906422956,33.929189258,-11.2572724492
-77.9912256943,33.9287175953,-10.8589975376
-77.9918090927,33.9282459326,-10.4833847567
-77.9923924899,33.9277742702,-10.7411459117
-77.9929758578,33.9273026274,-10.8274806633
-77.993558966,33.9268312407,-11.2453847782
-77.9941423177,33.9263626629,-11.060597506
-77.994001008,33.9258610059,-12.4988438879
-77.9946022866,33.9254203511,-11.8893391815
-77.9952331293,33.9250172331,-11.4417704711
-77.9958805147,33.9246360869,-11.7390416558
-77.9957340021,33.923981325,-13.1108463611
-77.9963871866,33.9236118277,-13.0322665345
-77.9970403711,33.9232423305,-12.8371248735
-77.9976935556,33.9228728332,-12.9427905945
-77.9983467401,33.922503336,-13.0823749514
-77.9989999246,33.9221338387,-12.963686447
-77.9996531092,33.9217643415,-12.9591247376
-78.0003062937,33.9213948442,-13.2765797446
-78.0003717731,33.920604118,-13.3736330744
-78.0010353033,33.9202288794,-13.3320197804
-78.0016986686,33.9198537242,-12.9683274039
-78.0023618851,33.9194786532,-12.9392897521
-78.0030249526,33.9191036607,-12.9811075655
-78.0036878805,33.9187287459,-12.8822735282
-78.0043506702,33.9183539054,-12.63079165
-78.0050133277,33.9179791382,-11.49415673
-78.0056758555,33.9176044422,-11.2757409499
-78.0063382569,33.9172298162,-11.1757557778
-78.0070005342,33.9168552592,-11.327657262
-78.0076626892,33.9164807706,-10.7562165305
-78.0083247233,33.9161063501,-10.8234521319
-78.0089866373,33.9157319975,-10.0878533651
-78.0096484313,33.9153577135,-9.9158002243
-78.0103101048,33.9149834989,-10.3258372502
-78.0109716563,33.9146093554,-10.3508768211
-78.0116330833,33.9142352854,-9.8938372193
-78.0122943813,33.9138612933,-9.83076557
-78.0129578554,33.9134861501,-10.1299229285
-78.0136268281,33.9131072002,-10.3575407065
-78.0143708296,33.9127398917,-10.7362072412
-78.015070321,33.9122903397,-10.0388267719
-78.0157416077,33.9119113624,-11.0927224918
-78.0157323186,33.9111524935,-9.0151640704
-78.0163728789,33.910881013,-9.2773004943
-78.0168970258,33.9104368182,-9.1833969279
-78.0174545313,33.9099208512,-9.3503582894
-78.01794712,33.9092580534,-10.5731633694
-78.0187708511,33.9089482021,-13.1818383909
-78.0195504129,33.9089275662,-14.7572397143
-78.0202155272,33.9086976838,-14.4591192999
-78.0207967525,33.9081676988,-12.7949308509
-78.0214643915,33.907496842,-9.8338438522
-78.0213473414,33.9066741701,-10.0826155167
-78.0217467218,33.9057873308,-6.8262184416
-78.0217666225,33.9047757423,-5.4041261811
-78.0226816372,33.9042861238,-2.1977426123
-78.0240262134,33.9035560646,-1.3515309565
-78.025391,33.902466,-1.688988601
-78.026878,33.901733,-2.0990174758
-78.028397,33.901089,-2.1103911326
-78.029968,33.9021,-2.3714855635
-78.031601,33.901653,-2.0587188685
-78.033211,33.902824,-2.1977115025
-78.034859,33.902416,-2.0430455337
-78.03643,33.903465,-1.9046887668
-78.038162,33.903072,-0.9476734062
-78.0382,33.901546,-0.0463161133
-78.039848,33.901165,0.1786310502
-78.041504,33.900764,0.1959035624
-78.043159,33.900379,0.2155175987
-78.044807,33.900002,0.2849310814
-78.046463,33.899628,0.2978044865
-78.046486,33.898109,0.2918695059
-78.046516,33.896599,0.6682113624
-78.046539,33.895084,2.3664214679
-78.048203,33.894718,1.1951713212
-78.049858,33.89436,-1.2342749287
-78.049881,33.892845,-3.4291898741
-78.048248,33.891697,-3.3720334728
-78.0466,33.890545,-3.3526555031
-78.046623,33.889027,-3.4934879076
-78.046654,33.887501,-3.7770258336
-78.045006,33.886337,-4.1981613581
-78.045036,33.884804,-4.7101669059
-78.043404,33.883621,-5.0851419282
-78.043457,33.882072,-5.3660700071
-78.04184,33.880878,-5.0704395631
-78.040245,33.879673,-4.5504788262
-78.040359,33.878094,-4.4040680222
-78.038795,33.876873,-4.1522662498
-78.038956,33.875275,-4.1588403869
-78.037247,33.875645,-4.0660705728
-78.035721,33.874413,-4.2684306341
-78.034248,33.873188,-4.6564452722
-78.032928,33.871998,-4.7187485878
-78.031235,33.872383,-4.5743338384
-78.029549,33.872623,-4.4074463916
-78.029106,33.874271,-4.4887260683
-78.027466,33.874577,-4.3643052273
-78.025902,33.87484,-4.1984164815
-78.024338,33.875141,-4.0023512228
-78.022758,33.875488,-3.8237422674
-78.021141,33.875767,-3.6582281011
-78.019302,33.875744,-3.6921412766
-78.017342,33.875484,-3.8675826737
-78.01651,33.873871,-2.6364890149
-78.014496,33.87347,-2.595072789
-78.013145,33.872387,-8.4083360195
-78.012314,33.873772,-6.5456949143
-78.011299,33.875179,-6.263663405
-78.010658,33.87685,-5.3022882167
-78.010223,33.878712,-4.1624917027
-78.008286,33.879177,-11.6068019103
-78.006493,33.879501,-16.0083065942
-78.004997,33.87957,-16.25
-78.003586,33.879459,-9.9798292114
-78.002243,33.879387,-7.8255303637
-78.000916,33.879242,-2.9409808406
-77.999359,33.87962,-0.235779161
-77.99765,33.879532,1.0713250879
-77.996155,33.880177,-0.1203437488
-77.994453,33.880692,0.0373406303
-77.99308,33.881752,0.3786726202
